,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,times_tamp
12,3890,Polygon,MATIC,polygon,1220,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9562817984.107603,10000000000.0,False,,13,,,,2024-01-03T17:43:00.000Z,0.8648470453942397,976075262.2643834,70.7982,-0.17894561,-11.76391654,-17.06452706,8.65086262,29.36341949,56.9034353,8270374879.19836,0.5045,8648470453.94,,2024-01-03T17:43:00.000Z,,,,,,2024-01-03 18:45:16.197985
13,1975,Chainlink,LINK,chainlink,1547,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,14,,,,2024-01-03T17:43:00.000Z,14.002044841996218,840297372.9832345,70.8808,-1.00417494,-8.38842572,-14.13518973,-10.24513259,23.46881045,85.43294594,7954561261.016645,0.4852,14002044842.0,,2024-01-03T17:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-03 18:45:16.197985
14,11419,Toncoin,TON,toncoin,185,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3456009069.975763,5100545748.925987,True,,15,3414166606.0,7550670672.698661,,2024-01-03T17:43:00.000Z,2.2115706537077706,80845114.4390671,55.6733,1.12511735,-5.48156149,-0.37156393,-6.93738274,-0.56468908,6.57003265,7643208238.106282,0.4662,11280217296.22,,2024-01-03T17:43:00.000Z,,,,,,2024-01-03 18:45:16.197985
0,1,Bitcoin,BTC,bitcoin,10691,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19588643.0,19588643.0,False,,1,,,,2024-01-03T17:43:00.000Z,42900.19031315521,45270267122.06897,15.0543,-0.26095409,-4.80333749,-0.35852173,2.98581952,23.40262689,55.90221064,840356512676.4556,51.2577,900903996576.26,,2024-01-03T17:43:00.000Z,,,,,,2024-01-03 18:45:46.502286
1,1027,Ethereum,ETH,ethereum,8172,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120185495.51593144,120185495.51593144,True,,2,,,,2024-01-03T17:43:00.000Z,2226.9810777584107,18759230876.899822,50.825,-0.36748164,-5.49819447,-5.29203828,0.32436392,21.18211407,37.61091542,267650824334.99765,16.3258,267650824335.0,,2024-01-03T17:43:00.000Z,,,,,,2024-01-03 18:45:46.502286
2,825,Tether USDt,USDT,tether,70426,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,92047993063.19923,94603058344.82516,True,,3,,,,2024-01-03T17:43:00.000Z,1.0009539982159645,84437602885.3444,41.9886,-0.05168377,0.01426925,0.02953635,0.1124167,0.02581687,0.06856048,92135806684.36464,5.6198,94693309493.71,,2024-01-03T17:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-03 18:45:46.502286
3,1839,BNB,BNB,bnb,1970,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151691667.87089872,151691667.87089872,False,,4,,,,2024-01-03T17:43:00.000Z,318.31536581203125,1883874473.4541514,68.8107,-0.24082108,2.87260385,3.24789399,38.07540361,34.70741934,50.62712129,48285788748.96227,2.9453,48285788748.96,,2024-01-03T17:43:00.000Z,,,,,,2024-01-03 18:45:46.502286
4,5426,Solana,SOL,solana,610,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,430015308.1650073,566217630.1013529,True,,5,,,,2024-01-03T17:43:00.000Z,98.38302479349011,5207507753.911662,37.4466,-1.6676217,-8.14475744,-8.28951124,61.8590788,137.79949601,331.17571045,42306206724.7782,2.5805,55706203140.77,,2024-01-03T17:43:00.000Z,,,,,,2024-01-03 18:45:46.502286
5,52,XRP,XRP,xrp,1195,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54125149173.0,99988100379.0,False,,6,,,,2024-01-03T17:43:00.000Z,0.5759783300498479,3152152142.588203,144.1361,-0.18232866,-7.57467438,-9.21724245,-7.04623145,-6.02574238,9.70529016,31174913034.363445,1.9016,57597833004.98,,2024-01-03T17:43:00.000Z,,,,,,2024-01-03 18:45:46.502286
6,3408,USDC,USDC,usd-coin,15950,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24759983432.96249,24759983432.96249,False,,7,,,,2024-01-03T17:43:00.000Z,1.0000327005070146,9356215458.804169,36.6652,-0.05854399,-0.03320608,-0.01996074,0.02300319,-0.01144584,-0.0024962,24760793096.974422,1.5103,24760793096.97,,2024-01-03T17:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-03 18:45:46.502286
7,2010,Cardano,ADA,cardano,1018,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35369228147.23,36498916808.907,False,,8,,,,2024-01-03T17:43:00.000Z,0.5628114290496912,1111070107.901947,88.8179,-0.35119164,-8.14856597,-10.14444246,40.79998148,73.17762062,116.26889754,19906205837.92708,1.2142,25326514307.24,,2024-01-03T17:43:00.000Z,,,,,,2024-01-03 18:45:46.502286
8,5805,Avalanche,AVAX,avalanche,628,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,366385989.4083573,434418899.4083573,False,,9,,,,2024-01-03T17:43:00.000Z,36.45534984792877,1285704293.2168543,34.1131,-0.88367116,-10.94913889,-13.66540068,68.3738023,201.27895312,267.29254736,13356729423.261192,0.8147,26247851890.51,,2024-01-03T17:43:00.000Z,,,,,,2024-01-03 18:45:46.502286
9,74,Dogecoin,DOGE,dogecoin,865,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142502626383.70526,142502626383.70526,True,,10,,,,2024-01-03T17:43:00.000Z,0.08221029843399237,964233144.094555,93.9608,0.41313009,-10.02935234,-11.85579055,-7.13717988,20.05215979,34.55606478,11715183442.632124,0.7146,11715183442.63,,2024-01-03T17:43:00.000Z,,,,,,2024-01-03 18:45:46.502286
10,6636,Polkadot,DOT,polkadot-new,658,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1263642105.5975246,1395902607.3058763,True,,11,,,,2024-01-03T17:43:00.000Z,7.699120889628115,642306701.4449207,75.9258,0.08990926,-8.60551966,-12.82150353,38.98307035,65.16989869,91.40007748,9728933332.219559,0.5934,10747222923.8,,2024-01-03T17:43:00.000Z,,,,,,2024-01-03 18:45:46.502286
11,1958,TRON,TRX,tron,894,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88304323534.72487,88304400770.37997,True,,12,71659659264.0,7522232073.804742,,2024-01-03T17:43:00.000Z,0.10497164166092708,398969758.85085136,39.6377,-0.39402422,-4.05005961,0.1033841,1.83311574,7.55843654,18.68699974,9269449807.197708,0.5654,9269457914.75,,2024-01-03T17:43:00.000Z,,,,,,2024-01-03 18:45:46.502286
12,3890,Polygon,MATIC,polygon,1220,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9562817984.107603,10000000000.0,False,,13,,,,2024-01-03T17:43:00.000Z,0.8648470453942397,976075262.2643834,70.7982,-0.17894561,-11.76391654,-17.06452706,8.65086262,29.36341949,56.9034353,8270374879.19836,0.5045,8648470453.94,,2024-01-03T17:43:00.000Z,,,,,,2024-01-03 18:45:46.502286
13,1975,Chainlink,LINK,chainlink,1547,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,14,,,,2024-01-03T17:43:00.000Z,14.002044841996218,840297372.9832345,70.8808,-1.00417494,-8.38842572,-14.13518973,-10.24513259,23.46881045,85.43294594,7954561261.016645,0.4852,14002044842.0,,2024-01-03T17:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-03 18:45:46.502286
14,11419,Toncoin,TON,toncoin,185,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3456009069.975763,5100545748.925987,True,,15,3414166606.0,7550670672.698661,,2024-01-03T17:43:00.000Z,2.2115706537077706,80845114.4390671,55.6733,1.12511735,-5.48156149,-0.37156393,-6.93738274,-0.56468908,6.57003265,7643208238.106282,0.4662,11280217296.22,,2024-01-03T17:43:00.000Z,,,,,,2024-01-03 18:45:46.502286
0,1,Bitcoin,BTC,bitcoin,10691,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19588643.0,19588643.0,False,,1,,,,2024-01-03T17:44:00.000Z,42908.506724889885,45269756520.512375,14.9941,-0.19009978,-4.81745837,-0.31266754,3.06297031,23.42404523,55.92242194,840519419896.9672,51.2677,901078641222.69,,2024-01-03T17:44:00.000Z,,,,,,2024-01-03 18:46:16.793561
1,1027,Ethereum,ETH,ethereum,8172,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120185495.51593144,120185495.51593144,True,,2,,,,2024-01-03T17:44:00.000Z,2227.028570508277,18761895618.614883,50.8143,-0.36407883,-5.55340613,-5.30942943,0.37286569,21.18954099,37.64941044,267656532274.67374,16.3261,267656532274.67,,2024-01-03T17:44:00.000Z,,,,,,2024-01-03 18:46:16.793561
2,825,Tether USDt,USDT,tether,70426,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,92047993063.19923,94603058344.82516,True,,3,,,,2024-01-03T17:44:00.000Z,1.0007878862227892,84440190203.81589,41.9019,-0.04550185,0.04274366,0.03841738,0.09510723,0.01606728,0.05393759,92120516408.76913,5.6189,94677594791.13,,2024-01-03T17:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-03 18:46:16.793561
3,1839,BNB,BNB,bnb,1970,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151691667.87089872,151691667.87089872,False,,4,,,,2024-01-03T17:44:00.000Z,318.46523487759356,1884153669.077124,68.7765,-0.11657876,2.87920371,3.26265369,38.15296337,34.7658313,50.71308993,48308522637.479675,2.9467,48308522637.48,,2024-01-03T17:44:00.000Z,,,,,,2024-01-03 18:46:16.793561
4,5426,Solana,SOL,solana,610,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,430015308.1650073,566217630.1013529,True,,5,,,,2024-01-03T17:44:00.000Z,98.3867149536162,5204941176.854834,36.9591,-1.56227991,-8.20472129,-8.26458447,61.8823852,137.94586969,331.28291193,42307793550.122,2.5806,55708292574.49,,2024-01-03T17:44:00.000Z,,,,,,2024-01-03 18:46:16.793561
5,52,XRP,XRP,xrp,1195,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54125149173.0,99988100379.0,False,,6,,,,2024-01-03T17:44:00.000Z,0.5761449910888745,3152752352.5986457,144.0094,-0.09416636,-7.55137127,-9.20151653,-7.01417085,-5.9928527,9.74475347,31183933587.96209,1.9021,57614499108.89,,2024-01-03T17:44:00.000Z,,,,,,2024-01-03 18:46:16.793561
6,3408,USDC,USDC,usd-coin,15950,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24759983432.96249,24759983432.96249,False,,7,,,,2024-01-03T17:44:00.000Z,1.0000543839381504,9356011131.722963,36.5753,-0.01900653,0.02444248,0.00027711,0.01907027,-0.00984566,0.00660951,24761329978.370113,1.5104,24761329978.37,,2024-01-03T17:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-03 18:46:16.793561
7,2010,Cardano,ADA,cardano,1018,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35369228147.23,36498916808.907,False,,8,,,,2024-01-03T17:44:00.000Z,0.5628618588856114,1111085059.3011186,88.7471,-0.3275931,-8.13732699,-10.14022615,40.8220718,73.21414146,116.29699222,19907989502.299168,1.2143,25328783649.85,,2024-01-03T17:44:00.000Z,,,,,,2024-01-03 18:46:16.793561
8,5805,Avalanche,AVAX,avalanche,628,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,366385989.4083573,434418899.4083573,False,,9,,,,2024-01-03T17:44:00.000Z,36.46539245992368,1285406438.9596064,33.9607,-0.75216813,-10.90665727,-13.65950155,68.42792062,201.37722587,267.44459712,13360408895.59319,0.8149,26255082571.15,,2024-01-03T17:44:00.000Z,,,,,,2024-01-03 18:46:16.793561
9,74,Dogecoin,DOGE,dogecoin,865,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142502626383.70526,142502626383.70526,True,,10,,,,2024-01-03T17:44:00.000Z,0.08223933342827268,964501037.4571779,93.9448,0.49608872,-10.00683244,-11.83067499,-7.1020291,20.08938833,34.61121089,11719321005.574104,0.7148,11719321005.57,,2024-01-03T17:44:00.000Z,,,,,,2024-01-03 18:46:16.793561
10,6636,Polkadot,DOT,polkadot-new,658,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1263642105.5975246,1395902607.3058763,True,,11,,,,2024-01-03T17:44:00.000Z,7.699931517998313,642349126.2241576,75.8215,0.16099771,-8.60122991,-12.82389435,39.02218692,65.20096177,91.44027343,9729957676.360132,0.5935,10748354482.05,,2024-01-03T17:44:00.000Z,,,,,,2024-01-03 18:46:16.793561
11,1958,TRON,TRX,tron,894,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88304323534.72487,88304400770.37997,True,,12,71659659264.0,7522923047.611807,,2024-01-03T17:44:00.000Z,0.10498128409872488,398920577.6067914,39.5531,-0.36401437,-4.04403626,0.11825458,1.84282838,7.57053782,18.69888494,9270301276.144669,0.5655,9270309384.44,,2024-01-03T17:44:00.000Z,,,,,,2024-01-03 18:46:16.793561
12,3890,Polygon,MATIC,polygon,1220,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9562817984.107603,10000000000.0,False,,13,,,,2024-01-03T17:44:00.000Z,0.8652973758607729,975989814.9359189,70.7173,-0.06407559,-11.7057971,-17.00251537,8.71654762,29.44697271,57.01115826,8274681307.482515,0.5047,8652973758.61,,2024-01-03T17:44:00.000Z,,,,,,2024-01-03 18:46:16.793561
